Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Price_Change,Price_Change_Pct,MA_5,Volatility,Volume_Change,Target,MA_10,MA_20,Momentum,RSI,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Position,Volume_MA_5,Volume_Ratio,ROC,ATR
1997-06-30 00:00:00-04:00,0.0755209997296333,0.0799480006098747,0.0739580020308494,0.0770829990506172,54936000,0.0,0.0,0.03496287964409661,0.0015619993209839006,2.068297992049747,0.07562499940395354,0.005989998579025296,1.312121212121212,0,0.0755728997290134,0.07695310004055496,0.0015619993209839006,43.74849696621871,-0.002269418005011209,-0.002758688012328637,0.0004892700073174279,0.07695310004055496,0.003100456833556075,0.0831540137076671,0.07075218637344281,0.510474183082986,39926400.0,1.375931714354412,-1.9873836728958434,0.0028646423348358727
1997-07-01 00:00:00-04:00,0.0770829990506172,0.0770829990506172,0.0755209997296333,0.0757810026407241,25848000,0.0,0.0,-0.016890837485943444,-0.0013019964098931053,-1.6890837485943409,0.07567699998617168,0.0015619993209839006,-0.5294888597640891,1,0.07562500014901156,0.07704425007104869,0.0002600029110907953,45.902063753439364,-0.002141933882530825,-0.0026353371863690744,0.0004934033038382496,0.07704425007104869,0.0030338515786469625,0.08311195322834261,0.07097654691375477,0.3959039856122449,42091200.0,0.6140951077659939,0.6922724033696698,0.0027158563690526222
1997-07-02 00:00:00-04:00,0.0757810026407241,0.0796879976987838,0.0755209997296333,0.079426996409893,77640000,0.0,0.0,0.048112239771416876,0.0036459937691688954,4.81122397714169,0.07645819932222361,0.004166997969150502,2.0037140204271124,1,0.07601559981703755,0.07747395001351828,0.0039059966802596907,47.61989529128679,-0.0017267951510522989,-0.0024536287793057196,0.0007268336282534207,0.07747395001351828,0.002697814263223975,0.08286957853996624,0.07207832148707033,0.680984141773418,49195200.0,1.57820275148795,5.172066967126014,0.002641427729810994
1997-07-03 00:00:00-04:00,0.0799480006098747,0.0958330035209655,0.0796879976987838,0.0955730006098747,251544000,0.0,0.0,0.2032810622305068,0.015625,19.54395342073144,0.0804685994982719,0.0161450058221817,2.2398763523956724,1,0.07802079990506168,0.07839845009148116,0.021094001829624204,76.03135902671437,-9.386509589477676e-05,-0.001981676042623531,0.0018878109467287542,0.07839845009148116,0.0048591455612844075,0.08811674121404998,0.06868015896891234,1.38361988243535,86745600.0,2.899789729969013,26.55155645718139,0.003664499947002959
1997-07-07 00:00:00-04:00,0.0916669964790344,0.1010420024394989,0.0916669964790344,0.1000000014901161,161064000,0.0,0.0,0.046320622476971884,0.00833300501108171,9.090518213921836,0.085572800040245,0.009375005960464505,-0.359698502051331,1,0.08039060011506076,0.07925780005753036,0.0229170024394989,80.1457047761732,0.0015397168135030948,-0.0012773974713982058,0.0028171142849013004,0.07925780005753036,0.00680937326750433,0.09287654659253902,0.0656390535225217,1.261531223863568,114206400.0,1.4102887403858277,31.058166613466003,0.0041853572641100305
1997-07-08 00:00:00-04:00,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.1151039972901344,310344000,0.0,0.0,0.15103995574951234,0.013020999729633304,12.755306996070725,0.09317699968814845,0.014584004878997803,0.9268365370287588,1,0.08440099954605099,0.08079424984753128,0.0393229946494103,92.26494649082377,0.004006919207323378,-0.000220534135653889,0.004227453342977267,0.08079424984753128,0.010494445317758557,0.1017831404830484,0.059805359212014166,1.317331130987567,165288000.0,1.87759546972557,53.47199028841698,0.005003857293299273
1997-07-09 00:00:00-04:00,0.1151039972901344,0.1192710027098655,0.1135419979691505,0.1161459982395172,165240000,0.0,0.0,0.009052691252383616,0.0010420009493827959,0.9052691252383692,0.10124999880790708,0.005729004740714999,-0.46755858015621377,1,0.08846349939703937,0.082643199712038,0.036719001829624204,92.39102024175781,0.005977372221722246,0.0010190471358213383,0.004958325085900908,0.082643199712038,0.013121417067618943,0.10888603384727588,0.056400365576800116,1.138322796136049,193166400.0,0.8554282732400667,53.7929829521884,0.005282857588359295
1997-07-10 00:00:00-04:00,0.1166670024394989,0.1286460012197494,0.1166670024394989,0.1281249970197677,181032000,0.0,0.0,0.10313742153687744,0.011457994580268804,9.821109945985528,0.11098959892988203,0.011978998780250494,0.09557007988380528,0,0.0937238991260528,0.08519529961049552,0.03255199640989301,93.91279101660959,0.008408645885311455,0.0024969668857193618,0.005911678999592093,0.08519529961049552,0.016509445316477793,0.1182141902434511,0.05217640897753993,1.1500778279695563,213844800.0,0.8465578774887208,69.65479466434206,0.006064072251319887
1997-07-11 00:00:00-04:00,0.1260419934988021,0.1260419934988021,0.1104170009493827,0.1145830005407333,210624000,0.0,0.0,-0.10569363351434924,-0.011458992958068806,-9.091408855079488,0.11479159891605376,0.015624992549419403,0.16346281320429545,0,0.09763009920716283,0.08691404946148391,0.01458299905061719,76.34364949027643,0.009137391676003262,0.0038250518437761417,0.00531233983222712,0.08691404946148391,0.017708689111894143,0.12233142768527219,0.05149667123769563,0.8906126380165739,205660800.0,1.0241329412313869,51.72336297313693,0.007142929094178338
1997-07-14 00:00:00-04:00,0.1161459982395172,0.1166670024394989,0.1057289987802505,0.1067709997296333,92088000,0.0,0.0,-0.06817765963741618,-0.009374998509883894,-8.071736135540974,0.11614579856395717,0.010938003659248408,-0.562784867821331,1,0.1008592993021011,0.08829424940049643,-0.008332997560501099,70.0658117324619,0.008981036983768023,0.0048562488717745185,0.004124788111993505,0.08829424940049643,0.01814349007081074,0.12458122954211792,0.05200726925887495,0.7545920087180783,191865600.0,0.4799609726808766,43.357189916932185,0.007701000996998381
1997-07-15 00:00:00-04:00,0.1067709997296333,0.1239579990506172,0.1067709997296333,0.1218750029802322,185496000,0.0,0.0,0.1414616636431747,0.015104003250598894,14.14616636431748,0.11749999970197673,0.0171869993209839,1.014334115194162,0,0.10533849969506259,0.090455699712038,0.005729004740714999,74.72213703172497,0.009961066621138423,0.0058772124216473,0.004083854199491123,0.090455699712038,0.019460728727931805,0.1293771571679016,0.05153424225617439,0.9036244442262121,166896000.0,1.1114466494104114,58.10879763539292,0.008761215422834675
1997-07-16 00:00:00-04:00,0.1223959997296333,0.1247399970889091,0.1151039972901344,0.1166670024394989,60480000,0.0,0.0,-0.04273231108415254,-0.005728997290134402,-4.680706316210884,0.11760420054197307,0.009635999798774691,-0.6739552335360331,0,0.10942709967494009,0.09252604991197583,-0.011457994580268804,70.78963074381507,0.010199926645787338,0.006741755266475308,0.00345817137931203,0.09252604991197583,0.019955312370601504,0.13243667465317882,0.05261542517077282,0.8024376677145874,145944000.0,0.4144055254070054,53.95283563693969,0.009319286793470386
1997-07-17 00:00:00-04:00,0.1171879991889,0.1171879991889,0.1078130006790161,0.1109379976987838,63384000,0.0,0.0,-0.04910561359186405,-0.006250001490116189,-5.333311886349013,0.11416680067777629,0.009374998509883894,0.04801587301587307,0,0.11257819980382915,0.09429689981043335,-0.0036450028419494906,66.91566226131067,0.009813814587255373,0.007356167130631321,0.0024576474566240522,0.09429689981043335,0.01993830648815987,0.1341735127867531,0.05442028683411361,0.7086573638818393,122414400.0,0.5177822216994079,39.67291061375949,0.009933072541441237
1997-07-18 00:00:00-04:00,0.109375,0.1109379976987838,0.1078130006790161,0.1078130006790161,15600000,0.0,0.0,-0.028168860846511934,-0.0015619993209839006,-1.4281136648995663,0.11281280070543287,0.0031249970197677057,-0.7538811056418023,1,0.11380219981074328,0.0959114998579025,0.0010420009493827959,65.61019190915889,0.009150179285264473,0.0077149695615579515,0.0014352097237065216,0.0959114998579025,0.019643128086298606,0.13519775603049972,0.05662524368530528,0.651471557493624,83409600.0,0.18702883121367325,12.806964300623571,0.01002607228500502
1997-07-21 00:00:00-04:00,0.1088540032505989,0.109895996749401,0.1072919964790344,0.1091149970889091,11496000,0.0,0.0,0.012076432356885602,0.00026099383831020007,0.23976503437301389,0.11328160017728801,0.0026040002703665993,-0.2630769230769231,0,0.11471369937062259,0.09755214974284168,-0.012760005891323103,65.18564923153781,0.008629824511157486,0.007897940551477859,0.0007318839596796266,0.09755214974284168,0.019286158561209743,0.13612446686526117,0.058979832620422196,0.6498853090594694,67291200.0,0.17083957486268636,9.114995462968972,0.009784215262957974
1997-07-22 00:00:00-04:00,0.1083329990506172,0.109375,0.1031249985098838,0.1067709997296333,31272000,0.0,0.0,-0.021481899113884872,-0.0015619993209839006,-1.4418499761592278,0.11026079952716823,0.006250001490116203,1.720250521920668,1,0.11388039961457248,0.09914069958031173,-0.009896002709865598,64.54792963590229,0.00793680802402423,0.007905714045987134,3.109397803709689e-05,0.09914069958031173,0.018628049575372986,0.1363967987310577,0.061884600429565756,0.6024033691563868,36446400.0,0.8580271302515475,-7.239537945408367,0.010119072560753136
1997-07-23 00:00:00-04:00,0.109375,0.1166670024394989,0.1088540032505989,0.1145830005407333,65184000,0.0,0.0,0.07316594235215201,0.005208000540733296,4.761600494384727,0.10984399914741512,0.007812999188900008,1.0844205679201844,0,0.11372409984469412,0.10109379962086676,0.0036450028419494906,65.88239760921155,0.007926577985998759,0.007909886833989459,1.6691152009300214e-05,0.10109379962086676,0.01806037073585831,0.13721454109258338,0.06497305814915014,0.6867237544172355,37387200.0,1.743484401078444,-1.3457180811005438,0.01052828718508993
1997-07-24 00:00:00-04:00,0.1151039972901344,0.1156250014901161,0.1109379976987838,0.1130210012197494,24336000,0.0,0.0,-0.013632033666535204,-0.002082996070385007,-1.8096644073398667,0.11026059985160823,0.0046870037913323,-0.6266568483063328,0,0.11221370026469228,0.10296879969537256,0.005208000540733296,59.07880044806454,0.0077036276914444896,0.007868635005480466,-0.00016500731403597604,0.10296879969537256,0.017191399883803103,0.13735159946297876,0.06858599992776636,0.6461806716195277,29577600.0,0.8227848101265823,-11.788484801047836,0.0096912155193942
1997-07-25 00:00:00-04:00,0.1109379976987838,0.1124999970197677,0.1109379976987838,0.1114580035209655,12408000,0.0,0.0,-0.013829267852130567,0.0005200058221817017,0.4687355396422505,0.11098960041999813,0.0015619993209839006,-0.49013806706114393,1,0.11190120056271549,0.10476564988493915,0.002343006432056413,56.14515127610024,0.007316477328669135,0.0077582034701182,-0.00044172614144906506,0.10476564988493915,0.016008964291246982,0.1367835784674331,0.0727477213024452,0.6045094722287164,28939200.0,0.42876098855531597,-2.7272780473722005,0.009170358202287133
1997-07-28 00:00:00-04:00,0.1114580035209655,0.1197919994592666,0.1109379976987838,0.1161459982395172,51480000,0.0,0.0,0.04206063782283587,0.004687994718551691,4.206063782283583,0.11239580065011974,0.008854001760482788,3.1489361702127656,1,0.11283870041370388,0.10684899985790249,0.009374998509883894,50.62913653164686,0.007303746824513985,0.007667312140997358,-0.0003635653164833731,0.10684899985790249,0.014500228613855642,0.13584945708561377,0.0778485426301912,0.6602905483285104,36936000.0,1.3937621832358675,8.780472725387387,0.00861228683165142
1997-07-29 00:00:00-04:00,0.1182290017604827,0.125,0.1166670024394989,0.1239579990506172,96288000,0.0,0.0,0.06726018054440441,0.005728997290134499,4.845678475523914,0.11583320051431652,0.008332997560501099,0.8703962703962704,0,0.11304700002074237,0.10919274985790248,0.009374998509883908,54.360251943466345,0.007833718752633875,0.007700593463324662,0.0001331252893092133,0.10919274985790248,0.013162378075197757,0.13551750600829798,0.08286799370750697,0.7804441778749942,49939200.0,1.9281045751633987,1.7091249390351715,0.008835500904491977
1997-07-30 00:00:00-04:00,0.125,0.1252599954605102,0.1213539987802505,0.1223959997296333,50352000,0.0,0.0,-0.012601036907235574,-0.0026040002703666965,-2.083200216293357,0.11739580035209651,0.0039059966802597046,-0.47706879361914256,0,0.11361989974975581,0.11152349971234794,0.009374998509883908,46.38160925598182,0.008035061841622143,0.007767487138984158,0.0002675747026379847,0.11152349971234794,0.010860475885389152,0.13324445148312625,0.08980254794156964,0.7502767864876065,46972800.0,1.0719395054159002,4.910554972992764,0.008221643311636799
1997-07-31 00:00:00-04:00,0.1218750029802322,0.1218750029802322,0.1166670024394989,0.1197919994592666,29088000,0.0,0.0,-0.021275207328007584,-0.002083003520965604,-1.709131052331922,0.11874999999999995,0.005208000540733296,-0.4223069590085796,1,0.11450529992580412,0.11354174986481662,0.008333995938301086,53.81740326158269,0.007893515102405671,0.007792692731668461,0.00010082237073720957,0.11354174986481662,0.007939788817776083,0.12942132750036878,0.09766217222926446,0.6968015062458758,47923200.0,0.6069711538461539,7.98103620413536,0.007366000541618899
1997-08-01 00:00:00-04:00,0.1171879991889,0.1208330020308494,0.1124999970197677,0.1208330020308494,71760000,0.0,0.0,0.008690084281770316,0.0036450028419494074,3.110389175664551,0.12062499970197674,0.008333005011081696,1.4669966996699668,0,0.11580730006098743,0.11480474993586536,0.004687003791332203,61.44070837744242,0.007775705012121242,0.007789295187759018,-1.359017563777598e-05,0.11480474993586536,0.006867726612738741,0.12854020316134285,0.10106929671038788,0.7194413244334164,59793600.0,1.2001284418399294,12.076466910142699,0.007179929209606991
1997-08-04 00:00:00-04:00,0.1187499985098838,0.1205729991197586,0.1151039972901344,0.1156250014901161,53424000,0.0,0.0,-0.0431008123046025,-0.003124997019767692,-2.6315764707210434,0.12052080035209652,0.005469001829624204,-0.2555183946488294,0,0.11645830050110813,0.11558599993586535,-0.008332997560501099,43.93909770796352,0.00717933860181573,0.007667303870570361,-0.0004879652687546313,0.11558599993586535,0.005918005142824352,0.12742201022151406,0.10374998965021665,0.5016475802787213,60182400.0,0.8877013877811453,5.966186660759868,0.00636150102530207
1997-08-05 00:00:00-04:00,0.1166670024394989,0.1166670024394989,0.1072919964790344,0.1104170009493827,60648000,0.0,0.0,-0.045042166258294936,-0.006250001490116203,-5.357128716285759,0.11781260073184963,0.009375005960464505,0.1352201257861636,1,0.11682290062308306,0.11535165011882778,-0.011978998780250605,43.939097707963434,0.006214831102152443,0.007376809316886778,-0.0011619782147343346,0.11535165011882778,0.006029841316652887,0.12741133275213357,0.10329196748552201,0.29540717117145177,53054400.0,1.143128562381254,3.4147860645510857,0.006342858608279913
1997-08-06 00:00:00-04:00,0.1104170009493827,0.1156250014901161,0.109375,0.1124999970197677,24864000,0.0,0.0,0.01886481295882958,0.002082996070385007,1.8864812958829529,0.1158334001898765,0.0062500014901161055,-0.5900277008310248,0,0.11661460027098651,0.11516935005784032,-0.0072920024394988875,51.630003610688775,0.005554503475812753,0.007012348148671973,-0.0014578446728592204,0.11516935005784032,0.00605960312228313,0.12728855630240657,0.10305014381327406,0.38987096249519504,47956800.0,0.5184666199579622,-1.8178992617889245,0.006119644535439357
1997-08-07 00:00:00-04:00,0.1124999970197677,0.1130210012197494,0.1062500029802322,0.1088540032505989,40680000,0.0,0.0,-0.032408834362263716,-0.003645993769168812,-3.2408834362263703,0.11364580094814296,0.006770998239517198,0.636100386100386,1,0.11619790047407146,0.11420580036938188,-0.011978998780250508,51.07463920392971,0.0046830050807033785,0.006546479535078254,-0.0018634744543748758,0.11420580036938188,0.005385767144902703,0.12497733465918728,0.10343426607957648,0.25157684250013773,50275200.0,0.8091464578957418,-3.6869236019671328,0.006380073193992892
1997-08-08 00:00:00-04:00,0.1083329990506172,0.1151039972901344,0.1052080020308494,0.1145830005407333,44232000,0.0,0.0,0.05263010196276707,0.006250001490116092,5.769249946819859,0.11239580065011974,0.009895995259285001,0.08731563421828903,1,0.11651040017604823,0.11420580036938185,-0.0010420009493828097,55.171962286196724,0.004403853642372529,0.00611795435653711,-0.0017141007141645804,0.11420580036938185,0.005385767144902703,0.12497733465918726,0.10343426607957645,0.5175091199267888,44769600.0,0.9879918516135949,2.803743940362228,0.006900929978915635
1997-08-11 00:00:00-04:00,0.1145830005407333,0.1166670024394989,0.1124999970197677,0.116406001150608,24792000,0.0,0.0,0.015909869712537716,0.0018230006098746976,1.5909869712537648,0.1125520005822181,0.004167005419731196,-0.4395008138903961,0,0.11653640046715733,0.1146875504404306,0.005989000201225295,59.20406975684854,0.004280383434298499,0.005750440172089388,-0.0014700567377908891,0.1146875504404306,0.005109569079311914,0.12490668859905442,0.10446841228180677,0.5840800214021579,39043200.0,0.6349889353331694,0.2238586908131051,0.006752144545316706
1997-08-12 00:00:00-04:00,0.1140630021691322,0.1151039972901344,0.109895996749401,0.109895996749401,11424000,0.0,0.0,-0.05592498957836589,-0.0041670054197312095,-3.6532489418018206,0.11244779974222179,0.005208000540733407,-0.5392061955469507,0,0.11513020023703571,0.11408860012888904,-0.0026040002703667103,45.408408374653646,0.0036155516274855304,0.0053234624631686165,-0.001707910835683086,0.11408860012888904,0.004921333316325612,0.12393126676154026,0.10424593349623781,0.2870189281032918,29198400.0,0.3912543153049482,-11.34416690243129,0.006510287523269663
1997-08-13 00:00:00-04:00,0.1114580035209655,0.1114580035209655,0.1083329990506172,0.109895996749401,11808000,0.0,0.0,0.0,-0.0015620067715645114,-1.4014307830937367,0.11192699968814843,0.0031250044703483026,0.03361344537815136,0,0.11388019993901247,0.11375004984438415,0.0010419934988021018,46.84196173017585,0.0030534691392134355,0.00486946379837758,-0.0018159946591641447,0.11375004984438415,0.004967305471606165,0.12368466078759648,0.10381543890117183,0.3060289870930285,26587200.0,0.4441234879942228,-10.21275450818997,0.006398716143199377
1997-08-14 00:00:00-04:00,0.1088540032505989,0.1124999970197677,0.1059900000691413,0.1078130006790161,20832000,0.0,0.0,-0.018954248853439215,-0.0010410025715827942,-0.9563291569408282,0.11171879917383187,0.006509996950626401,0.7642276422764227,0,0.11268230006098741,0.11359379999339576,-0.006769999861717196,46.35477749586399,0.0024121288235369187,0.004377996803409448,-0.001965867979872529,0.11359379999339576,0.005107584579614838,0.12380896915262544,0.10337863083416608,0.21704828259468636,22617600.0,0.9210526315789473,-9.999832070858595,0.006714929959603722
1997-08-15 00:00:00-04:00,0.1067709997296333,0.1078130006790161,0.0968749970197677,0.1057289987802505,31944000,0.0,0.0,-0.01932978291709142,-0.0010420009493828097,-0.9759213194794243,0.10994799882173531,0.010938003659248394,0.5334101382488479,0,0.11117189973592753,0.11348959989845749,-0.0106770023703575,39.00997959433919,0.0017159204039624842,0.0038455815235200553,-0.002129661119557571,0.11348959989845749,0.0052509712822532695,0.12399154246296402,0.10298765733395095,0.13051592262389963,20160000.0,1.5845238095238094,-12.499899031510251,0.006863787238086979
1997-08-18 00:00:00-04:00,0.1026040017604827,0.1026040017604827,0.0984380021691322,0.1020829975605011,35688000,0.0,0.0,-0.03448440126939367,-0.0005210041999816062,-0.5077815592396004,0.10708339810371395,0.0041659995913505,0.11720510894064606,1,0.10981769934296604,0.11313799992203707,-0.007812999188899897,24.697522108976315,0.0008600542183448134,0.003248476062485007,-0.0023884218441401935,0.11313799992203707,0.005769166066802256,0.12467633205564159,0.10159966778843256,0.020944525017653006,22339200.0,1.5975504941985388,-11.712003247647619,0.006752144013132371
1997-08-19 00:00:00-04:00,0.1046880036592483,0.1104170009493827,0.1026040017604827,0.1083329990506172,20064000,0.0,0.0,0.06122470577347561,0.0036449953913689076,3.481769891451076,0.10677079856395717,0.007812999188899994,-0.4377942165433759,0,0.10960929915308948,0.11321609988808627,-0.0015629976987837912,35.32505307849023,0.000678278217789291,0.0027344364935458637,-0.0020561582757565727,0.11321609988808627,0.0056884444957847275,0.12459298887965572,0.10183921089651682,0.28539384355918557,24067200.0,0.8336657359393698,-1.8873922320357548,0.007068430206605364
1997-08-20 00:00:00-04:00,0.109375,0.109375,0.1036460027098655,0.1083329990506172,19992000,0.0,0.0,0.0,-0.0010420009493827959,-0.9526865822928419,0.10645819902420042,0.005728997290134499,-0.0035885167464114742,0,0.10919259935617442,0.11290359981358047,0.0005199983716011047,37.35516618408601,0.0005281314570373674,0.0022931754862441645,-0.001765044029206797,0.11290359981358047,0.0057803330140554585,0.12446426584169139,0.10134293378546956,0.30232104483213174,25704000.0,0.7777777777777778,-3.703998292922893,0.0070684302066053705
1997-08-21 00:00:00-04:00,0.1067709997296333,0.108594000339508,0.1036460027098655,0.1057289987802505,12480000,0.0,0.0,-0.02403699974326401,-0.0010420009493828097,-0.9759213194794243,0.10604139864444731,0.0049479976296425005,-0.37575030012004806,1,0.10888009890913959,0.11253899969160552,0.0,33.888717488743595,0.0001967499966236963,0.001873890388320071,-0.0016771403916963747,0.11253899969160552,0.005998399774468873,0.12453579924054327,0.10054220014266778,0.21617426449548285,24033600.0,0.5192730177751148,-2.870821813649014,0.006826643965073999
1997-08-22 00:00:00-04:00,0.1052080020308494,0.1062500029802322,0.1046880036592483,0.1062500029802322,14256000,0.0,0.0,0.004927732277731689,0.0010420009493827959,0.9904198628135312,0.10614559948444365,0.0015619993209839006,0.14230769230769225,1,0.10804679915308948,0.11227859966456885,0.0041670054197310985,38.888758394862215,-2.355992930440365e-05,0.0014944003247951761,-0.0015179602540995798,0.11227859966456885,0.006158699284519713,0.12459599823360827,0.09996120109552943,0.255281253158036,20496000.0,0.6955503512880562,-7.272455356533265,0.006529000720807492
